catalog_id,main_id,ra,dec,pmra,pmdec,plx_value,plx_err,otype,sp_type,rvz_radvel,rvz_err,v_mag,common_name
HIP 21476,*  58 Per,69.17263542063749,41.26483482116888,-6.41,-18.696,3.6003,0.195,SB*,K0II-III+B9V,9.8,0.3,4.26,
HIP 13328,*  17 Per,42.87848894136,35.05973970443,9.479,-62.744,7.7762,0.2018,PM*,K5.5III,13.21,0.2,4.53,
HIP 13954,* lam Cet,44.92871891189501,8.907385887939999,8.382,-16.385,7.3207,0.1451,*,B6III,10.2,2.0,4.7,
HIP 16369,* f Tau,52.71823990313,12.93666963977,18.8,0.597,9.6907,0.5806,SB*,K0-III,14.2,0.3,4.1,
HIP 20535,*  43 Eri,66.00919305988,-34.01684951183,67.572,48.489,11.127,0.1189,PM*,K3.5III,24.1,0.7,3.96,
HIP 21763,*  54 Eri,70.11046426124,-19.67149187359,24.625,-93.608,7.5229,0.1571,LP*,M3/4III,-32.9,0.8,4.3,
HIP 14146,* tau03 Eri,45.59791399675917,-23.624471723482227,-147.851,-55.251,36.9502,0.1464,PM*,A3IV-V,-9.8,2.0,4.09,
HIP 22957,* omi02 Ori,74.09281653025542,13.514468784302222,-74.408,-44.909,18.0904,0.1263,PM*,K2-IIIb,2.54,0.15,4.06,
HIP 31592,* nu.02 CMa,99.1709903284804,-19.25588040351555,62.66,-69.816,48.849,0.1323,PM*,K1.5III-IVFe1,2.57,0.14,3.91,
HIP 11783,* sig Cet,38.02161582704584,-15.244903767084717,-29.29,-61.805,43.3776,0.5588,**,F5V,-26.82,3.89,4.75,
HIP 15416,HD  20468,49.68261104727041,34.22265388023805,2.514,-8.174,2.8435,0.15,*,K2IIbCN0.5,0.99,0.12,4.82,
HIP 18246,* zet Per,58.53301031291666,31.88363368388889,7.274,-9.141,3.8556,0.4169,s*b,B1Ib,20.6,0.8,2.85,
HIP 18724,* lam Tau,60.1700698910475,12.49034444100722,-6.562,-12.591,8.0397,0.4405,SB*,B4IV,17.8,0.9,3.41,
HIP 19038,*  37 Tau,61.17380367154709,22.081929673256663,93.067,-58.496,17.6194,0.1853,PM*,K0III-IIIb,10.1077,0.0338,4.37,
HIP 21248,* ups01 Eri,68.37730105433,-29.76649184907,-114.74,-272.059,26.0289,0.0865,PM*,K0+IIIbFe-0.5,20.62,0.22,4.51,
HIP 21393,* ups02 Eri,68.88765817174708,-30.562342037091398,-49.422,-12.543,15.4501,0.1081,PM*,G8+III,-4.0,0.7,3.82,NAME Theemin
HIP 23416,* eps Aur,75.49222653615,43.82331030981,0.883,-3.065,0.9879,0.1792,SB*,A9Ia,-10.4,0.4,2.99,NAME Almaaz
HIP 23685,* eps Lep,76.36526836354416,-22.37103448703084,24.049,-74.951,15.5999,0.1074,PM*,K4III,1.011,0.0001,3.18,
HIP 29434,* f01 Ori,93.01366640034377,16.130403784392783,5.51,-17.108,5.0265,0.1839,Be*,B5Vn,22.0,2.0,4.92,
HIP 16826,* psi Per,54.12241555310417,48.19263455720194,22.449,-26.669,5.9635,0.1331,Be*,B5Ve,-1.1,0.9,4.23,
HIP 17378,* del Eri,55.81208557481292,-9.763391932194168,-93.634,744.36,110.0254,0.1944,PM*,K0+IV,-6.23,0.0001,3.54,NAME Rana
HIP 17531,* q Tau,56.302083304839165,24.46727376214722,16.292,-47.206,9.5444,0.403,SB*,B6IV,5.66,0.34,4.3,NAME Taygeta
HIP 17531,* q Tau,56.302083304839165,24.46727376214722,16.292,-47.206,9.5444,0.403,SB*,B6IV,5.66,0.34,4.3,NAME Taygete
HIP 25859,* eps Col,82.80311450158,-35.47050660183,27.627,-32.416,11.73,0.1374,*,K1II/III,-4.9,0.7,3.87,
HIP 16870,* y Eri,54.27365848581,-40.2746603362,-12.532,-9.929,13.2285,0.3968,*,K1III,11.5,0.02,4.58,
HIP 19343,* c Per,62.16538987327876,47.71251055760168,21.568,-32.381,6.3756,0.2917,Be*,B3Ve,0.8,0.9,4.03,
HIP 22783,* alf Cam,73.5125474527996,66.34267600708583,0.222,7.198,0.5916,0.1333,s*b,O9Ia,10.0,5.0,4.29,
HIP 27628,* bet Col,87.73996785288541,-35.76830962121,54.452,404.6,36.9038,0.1345,PM*,K1III_CN+1,89.4,0.3,3.12,NAME Wazn
HIP 17678,* gam Hyi,56.80975276363666,-74.2389628753575,50.799,114.791,15.0793,0.2001,PM*,M1III,12.76,0.25,3.26,
HIP 23972,* lam Eri,77.28660023210293,-8.754083776334722,1.726,-2.276,3.6256,0.232,Be*,B2III(e)p,2.0,4.2,4.27,
HIP 24305,* mu. Lep,78.23292901709,-16.205463499750003,42.803,-16.017,19.1775,0.3265,a2*,B9IV:HgMn,26.2,0.16,3.29,
HIP 25247,* e Ori,80.9867824417454,-7.808062597089446,-14.339,-43.715,19.45,0.1424,*,G8+III,-18.309,0.001,4.12,
HIP 28199,* gam Col,89.38420856924667,-35.28328098648139,-2.652,10.218,3.0918,0.1241,Pu*,B2.5IV,24.2,0.7,4.36,
HIP 16335,* sig Per,52.64368902509,47.9952163484,3.954,18.968,9.506,0.2003,*,K3-III,14.36,0.19,4.36,
HIP 19515,* del Hor,62.710711357908345,-41.99364277524639,200.926,78.932,17.7987,0.482,**,F2IV/V,39.87,1.51,4.93,
HIP 19747,* alf Hor,63.50047592756917,-42.29436854309194,41.992,-203.157,27.721,0.1195,PM*,K2III,21.749,0.0003,3.86,
HIP 25336,* gam Ori,81.28276355652378,6.3497032644440665,-8.11,-12.88,12.92,0.52,*,B2III,17.31,0.45,1.64,NAME Bellatrix
HIP 30883,* nu. Gem,97.24077555916666,20.21213489555556,-6.82,-13.1,5.99,0.28,Be*,B6IVe,39.4,0.5,4.14,
HIP 32246,* eps Gem,100.98302979662668,25.131127192367774,-4.853,-11.78,3.7477,0.184,*,G8Ib,7.77,0.23,2.98,NAME Mebsuta
HIP 22509,* pi.02 Ori,72.65301036721706,8.900181169455834,1.514,-29.451,14.9058,0.1704,*,A1Vn,24.4,2.6,4.35,
HIP 23015,* iot Aur,74.24841676022209,33.166093772077225,3.817,-17.786,7.2491,0.3819,*,K3II-III,17.78,0.25,2.69,NAME Hassaleh
HIP 23875,* bet Eri,76.96239535462041,-5.086496983969999,-88.481,-70.497,36.2456,0.3575,PM*,A3IV,-6.0,0.8,2.79,NAME Cursa
HIP 25813,*  32 Ori,82.69604545293245,5.94813679249986,5.1,-33.3,10.77,0.64,**,B5IV+B7V,18.6,1.2,4.2,
HIP 25923,* ups Ori,82.98274983152,-7.301537745826389,-0.704,-4.885,2.4567,0.1403,SB*,O9.7V,16.0,2.0,4.63,
HIP 33449,*  15 Lyn,104.31918858666668,58.42276123194444,6.08,-122.83,18.29,0.25,**,G2III,1.28,0.03,4.35,
HIP 36188,* bet CMi,111.78767390541668,8.2893157625,-51.76,-38.29,20.17,0.2,Be*,B8Ve,22.0,2.5,2.89,NAME Gomeisa
HIP 21281,* alf Dor,68.49907161292998,-55.04497896378182,57.75,10.93,19.34,0.31,a2*,B8IIIpSi,25.6,0.74,3.28,
HIP 28360,* bet Aur,89.88217886833333,44.94743257194444,-56.44,-0.95,40.21,0.23,SB*,A1IV-Vp,-15.75,0.62,1.9,NAME Menkalinan
HIP 30277,* del Col,95.5284372868,-33.43639894756,-22.946,-52.045,15.049,0.4455,SB*,G7II,-2.6,0.9,3.85,
HIP 32249,*  30 Gem,100.99702978194,13.22799990159,-0.452,-52.279,10.3816,0.1504,PM*,K0+IIICa1,12.3044,0.003638,4.49,
HIP 39311,* G CMi,120.5664038383367,2.334571901765,-28.194,105.65,12.5234,0.1142,PM*,K2IIIbFe-0.5:,71.905899,0.004102,4.38,
HIP 50372,* lam UMa,154.27408023573,42.91441380519,-152.974,-49.462,14.4594,1.0195,PM*,A1IV,13.82,1.55,3.45,NAME Tania Borealis
HIP 55282,* del Crt,169.83519729807168,-14.778539835960276,-122.958,207.083,17.017,0.1617,PM*,G9IIICH0.5,-4.94,0.21,3.56,
HIP 58948,* omi Vir,181.3022159695604,8.733018576605835,-225.029,33.282,19.4936,0.1658,SB*,G8IIICN0.5CH1Ba1,-29.578,0.0007,4.12,
HIP 60172,* c Vir,185.0874224675821,3.312570893611389,-293.281,-63.568,9.67,0.153,RG*,K0.5IIIbFe-0.5,36.7752,0.006192,4.96,
HIP 20455,* del Tau,65.73372983164,17.54251383399,106.212,-27.692,20.3092,0.2276,SB*,G9.5IIICN0.5,37.5875,0.0004,3.76,NAME Secunda Hyadum
HIP 21594,* l Eri,69.54509840443708,-14.30402789671278,-79.531,-153.335,28.8769,0.1681,**,K2-IIIb,43.33,0.28,3.87,NAME Sceptrum
HIP 21770,* alf Cae,70.14046880567959,-41.86375126384306,-139.843,-75.677,49.062,0.0937,PM*,F2V,0.65,0.3,4.45,
HIP 24244,* iot Lep,78.07462743943667,-11.86910091103778,23.931,-38.933,14.174,0.3276,**,B7.5Vn,23.5,3.0,4.45,
HIP 25945,* 119 Tau,83.05313179526708,18.59423660180722,0.957,-4.511,1.5207,0.2661,s*r,M2Iab-Ib,23.75,0.44,4.33,
HIP 27366,* kap Ori,86.93912016833333,-9.66960491861111,1.46,-1.28,5.04,0.22,s*b,B0.5Ia,20.5,2.0,2.06,NAME Saiph
HIP 27654,* del Lep,87.83040011603666,-20.87909184884028,229.027,-647.93,28.4234,0.169,PM*,K0IIIbFe-1.5CH0.5,101.76,0.52,3.85,
HIP 30867,* bet Mon,97.20445710998,-7.033058368333033,-6.86,-2.76,4.82,1.12,**,B4Ve+B2Vn(e)+B3V:nne,17.2,2.9,3.74,
HIP 31685,* nu. Pup,99.44030260969878,-43.19593568695584,-0.537,-3.859,8.8194,0.2883,*,B8III,30.9,1.7,3.17,
HIP 24436,* bet Ori,78.63446706693006,-8.201638364722209,1.31,0.5,3.78,0.34,s*b,B8Ia,17.8,0.4,0.13,NAME Rigel
HIP 26176,* phi01 Ori,83.70515678066583,9.489586216835,2.961,-2.456,2.6737,0.2857,Y*O,B0.2IV,33.2,0.9,4.41,NAME lambda Ori X-5
HIP 26237,* c Ori,83.846519387785,-4.838349940276388,-4.124,-1.974,6.5163,1.5234,Y*O,B1V+?,47.1,3.0,4.59,
HIP 26366,* phi02 Ori,84.22661905356708,9.2906712530075,98.301,-305.022,28.6722,0.1859,PM*,G9.5IIIbFe-2.5,99.083,0.0015,4.09,
HIP 28380,* tet Aur,89.93029217610834,37.21258462923103,43.63,-73.79,19.7,0.16,a2*,A0VpSi,29.3,1.7,2.62,NAME Mahasim
HIP 35210,* 145 CMa,109.15347732104,-23.315593963849995,-3.816,3.896,1.2155,0.0998,s*r,K3Ib-,28.05,0.42,4.79,
HIP 23453,* zet Aur,75.61951434554709,41.07583198882223,12.093,-19.324,1.4244,0.305,SB*,K5II+B7V,-3.4116,0.0281,3.75,
HIP 24813,* lam Aur,79.78531437463376,40.09905141137223,520.569,-664.488,79.6021,0.1005,PM*,G1.5IV-VFe-1,67.161,0.0791,4.71,
HIP 26207,* lam Ori,83.78449002103218,9.934155874166668,-0.34,-2.94,2.97,0.55,**,O8IIIf+B0.5V,30.1,1.4,3.66,NAME Heka
HIP 26207,* lam Ori,83.78449002103218,9.934155874166668,-0.34,-2.94,2.97,0.55,**,O8IIIf+B0.5V,30.1,1.4,3.66,NAME Meissa
HIP 26241,* iot Ori,83.85827580502625,-5.909888523506666,-2.816,-1.693,1.9969,0.7299,SB*,O9IIIvar,27.6,0.3,2.77,NAME Hatysa
HIP 27810,* lam Col,88.27867343944,-33.80136321786,-4.095,31.125,9.466,0.0901,El?,B5V,30.0,2.0,4.87,
HIP 28734,*   1 Gem,91.03006433050544,23.26334447236106,-1.61,-118.33,21.03,0.9,**,G5III,22.39,0.28,4.15,
HIP 29651,* gam Mon,93.71388839009543,-6.274776778696667,-5.601,-18.662,5.1056,0.1774,*,K1III:,-4.8,0.7,3.96,
HIP 20542,* del02 Tau,66.02400605484,17.44413091721,110.58,-32.809,21.6192,0.0994,PM*,A2Vs,37.8405,0.0191,4.8,
HIP 23522,* bet Cam,75.85454611254374,60.44224553701305,-5.561,-14.4,3.88,0.1635,*,G1Ib,-1.37272,0.012092,4.02,
HIP 26311,* eps Ori,84.05338894077023,-1.2019191358333312,1.44,-0.78,1.65,0.45,s*b,B0Ia,27.3,0.8,1.69,NAME Alnilam
HIP 26594,* ome Ori,84.79644082532583,4.121468969526665,-0.21,0.436,1.9761,0.1508,Be*,B3Ve,24.77,0.87,4.59,
HIP 21589,* c Tau,69.53942455778,12.51083696018,104.695,-14.861,22.031,0.192,BS?,A6V,39.4782,0.0547,4.27,
HIP 25984,* chi Aur,83.18197656842209,32.19202236863777,-0.812,-3.15,0.9087,0.1906,s*b,B4Ia,7.27,5.21,4.79,
HIP 26069,* bet Dor,83.40631655411,-62.48982679379999,-0.611,12.95,2.9308,0.1391,cC*,F8/G0Ib,7.06,7.03,3.76,
HIP 29426,* ksi Ori,92.9849877025175,14.208767263474169,1.006,-19.929,4.5235,0.1736,SB*,B3IV,19.3,7.4,4.48,
HIP 25281,* eta Ori,81.11923634279408,-2.397147539722221,-0.71,-3.46,3.34,1.07,bC*,B1V+B2:,19.8,0.9,3.35,
HIP 28413,HD  40657,90.01395680808,-3.0742584713800003,10.754,-73.701,9.7817,0.2473,PM*,K1.5III-IIIbCN-1,25.9,0.9,4.52,
HIP 31700,* nu.03 CMa,99.47258909203,-18.23748068501,-7.166,-8.777,6.7876,0.1054,*,K1-III,-1.09,0.43,4.43,
HIP 37447,* alf Mon,115.3117998893796,-9.551132713051112,-74.989,-19.838,22.3839,0.1348,PM*,G9.5III-IIIbFe-0.5,11.161,0.0002,3.93,
HIP 32362,* ksi Gem,101.32235202269877,12.895594959796387,-114.564,-191.671,54.1894,0.2369,RG*,F5IV-V,27.2,0.7,3.36,
HIP 32533,*  17 Mon,101.83262571187,8.037256352840002,-24.428,-11.916,6.3783,0.2675,*,K4III,46.19,0.03,4.77,
HIP 32578,*  18 Mon,101.96519952348,2.41217639198,-17.309,-15.921,8.2744,0.2004,SB*,K0+III,11.29,0.25,4.47,
HIP 33018,* tet Gem,103.1972452606746,33.96125676049195,-1.705,-47.193,16.8701,0.2598,PM*,A2IV,33.37,0.56,3.6,
HIP 33092,*  15 CMa,103.38711217767248,-20.224252609771387,-5.838,4.56,2.682,0.1125,bC*,B1IV,28.0,0.8,4.83,
HIP 25985,* alf Lep,83.18256716166667,-17.82228927222222,3.56,1.18,1.47,0.14,*,F0Ib,25.1,0.1,2.57,NAME Arneb
HIP 26885,* b Ori,85.61930095694,1.47462939939,-54.59,-14.371,10.6744,0.1149,PM*,K1III,87.55,0.11,4.9,
HIP 27321,* bet Pic,86.82119870875,-51.066511426388885,5.16,84.041,50.9307,0.1482,PM*,A6V,16.84,0.34,3.86,
HIP 30438,* alf Car,95.98795782918306,-52.69566138386201,19.93,23.24,10.55,0.56,*,A9II,20.3,0.5,-0.74,NAME Canopus
HIP 35020,HD  56456,108.65891924416668,-48.271928343333336,-4.4,0.01,8.66,0.17,*,B8/9V,39.0,7.4,4.76,
HIP 36547,V* VZ Cam,112.76861553166,82.41146708872,-3.633,-41.623,6.5549,0.1569,LP*,M4IIIa,11.9,0.22,4.96,
HIP 28103,* eta Lep,89.10122287687543,-14.167699537670275,-41.474,139.222,66.8573,0.1759,PM*,F2V,-2.14,0.27,3.72,
HIP 28328,* eta Col,89.78668786934041,-42.815132310185554,18.897,-11.038,7.4021,0.1207,*,G8/K1II,17.0,0.7,3.96,
HIP 36773,V* KQ Pup,113.44986160177,-14.52390398785,-6.997,3.998,1.3538,0.1435,s*r,M1Iabe+B2,22.0,5.0,4.97,
HIP 44511,* c Vel,136.03866521203622,-47.09773507749557,-47.862,-8.973,10.8265,0.1047,PM*,K2III,24.3,0.7,3.75,
HIP 45085,HD  79186,137.76832538939,-44.867902374660005,-5.665,4.348,0.5935,0.0728,s*b,B5Ia,28.2,0.8,5.0,
HIP 28816,*  17 Lep,91.24637271722,-16.48443589962,-5.955,-3.68,3.5742,0.0992,Sy*,A3+K/M,15.1,3.7,4.93,
HIP 31125,* ksi01 CMa,97.96402617533292,-23.4184222041275,-3.352,6.157,2.166,0.1257,bC*,B0.7IV,26.9,0.7,4.33,
HIP 35264,* pi. Pup,109.28565865855,-37.09747346353528,-11.562,6.52,5.7621,0.8175,LP*,K4III,15.8,0.6,2.7,NAME Ahadi
HIP 41075,*  31 Lyn,125.70878932057252,43.18813060422277,-21.3,-100.621,8.8828,0.2099,LP*,K4+III,24.694401,0.002295,4.25,NAME Alsciaukat
HIP 45902,* tet Pyx,140.37329296116,-25.96544062992,-12.86,-9.792,5.096,0.1758,*,M0.5IIIBa0.5,20.0,2.0,4.72,
HIP 29696,* kap Aur,93.84453491325124,29.49807647788778,-72.404,-261.101,18.2703,0.1609,PM*,G8.5IIIb,20.74,0.12,4.35,
HIP 35415,* tau CMa,109.67702081318916,-24.954361319371664,-1.815,-0.496,0.5765,0.7371,SB*,O9II,49.4,1.4,4.4,
HIP 38500,HD  64740,118.26514367478458,-49.61304341272695,-8.456,14.9,4.0845,0.1083,*,B2V,8.0,4.2,4.63,
HIP 39953,* gam02 Vel,122.3831255597706,-47.336586329303486,-6.07,10.43,2.92,0.3,WR*,WC8+O7.5III-V,15.0,3.1,1.83,NAME Regor
HIP 36431,HD  59612,112.46421790955002,-23.02429020597,-2.831,4.172,0.7535,0.0738,*,A5/7Iab/II,35.61,0.3,4.86,
HIP 37629,* sig Gem,115.82803204470962,28.8835088440125,61.692,-229.213,27.121,0.3066,RS*,K1IIIe,44.15,0.09,4.29,
HIP 42527,* pi.02 UMa,130.05340486262,64.32793617867,-59.861,26.544,13.2035,0.1164,PM*,K1+III,14.6322,0.003798,4.61,
HIP 45556,* iot Car,139.27252857166667,-59.275232029166666,-18.86,11.98,4.26,0.1,*,A7Ib,12.0,0.3,2.26,NAME Aspidiske
HIP 46853,* tet UMa,143.21429555749293,51.67731480847444,-942.567,-542.016,73.8284,0.2046,PM*,F7V,14.356,0.0006,3.18,
HIP 47908,* eps Leo,146.46280673687792,23.77425377711222,-46.154,-10.799,14.3394,0.3209,*,G1IIIa,4.322,0.0012,2.98,
HIP 56343,* ksi Hya,173.25047887756918,-31.857624437632783,-210.158,-41.203,24.9632,0.1661,**,G7IIIb,-4.599,0.0002,3.54,
HIP 30788,* lam CMa,97.04253341978291,-32.580068342677784,-13.777,25.459,7.4077,0.1071,*,B4V,41.0,4.1,4.48,
HIP 31216,*  13 Mon,98.22594959232,7.33296969762,-1.698,-4.845,1.2159,0.1111,sg*,A0Ib,13.21,0.02,4.5,
HIP 31832,* psi02 Aur,99.83261348225,42.4888765763,-0.576,-55.657,8.0927,0.1314,PM*,K2-III,16.432301,0.006383,4.82,
HIP 37740,* kap Gem,116.11184921750542,24.397996469691662,-28.403,-50.675,22.0907,0.1727,**,G8III-IIIb,20.15,0.21,3.57,
HIP 37819,* c Pup,116.31373389138793,-37.968585259939175,-10.54,5.584,2.946,0.1482,*,K4III,16.83,0.14,3.61,
HIP 46026,* lam Pyx,140.80104290633,-28.833861351429988,-126.913,23.116,17.0726,0.1309,PM*,G8.5IIIbFe-1,10.8,0.15,4.68,
HIP 47508,* omi Leo,145.28763405888583,9.89230789622861,-142.621,-37.338,24.1976,0.2408,SB*,F8-G0III+A7m,26.18,0.05,3.52,NAME Subra
HIP 37265,* omi Gem,114.79139442639,34.58430633086,-37.975,-105.132,19.3338,0.1263,PM*,F5-6IV,13.7,0.28,4.9,
HIP 43109,* eps Hya,131.6938009684597,6.4188015227537685,-228.11,-43.82,25.23,0.98,**,G1III+A8V,40.46,0.03,3.38,
HIP 46515,* eps Ant,142.31133167344,-35.95133743857333,-24.844,5.72,4.6349,0.092,*,K3III,22.2,0.9,4.51,
HIP 48319,* ups UMa,147.74732523445957,59.03873362321777,-294.441,-151.663,28.3783,0.1529,dS*,F0,33.46,0.68,3.81,
HIP 49583,* eta Leo,151.8331349646567,16.762663324555,-1.118,-0.655,1.7965,0.3051,sg*,A0Ib,2.82,0.02,3.41,
HIP 51069,* mu. Hya,156.52260893978251,-16.836288604756664,-128.819,-80.185,13.371,0.1945,PM*,K4III,40.81,0.36,3.81,
HIP 51979,HD  92036,159.30718604895,-27.41263553281,-113.749,20.812,6.885,0.1868,PM*,M1III:Ba0.5,16.9,2.0,4.89,
HIP 34444,* del CMa,107.09785021416668,-26.39319957888889,-3.12,3.31,2.03,0.38,s*y,F8Ia,33.67,0.24,1.84,NAME Wezen
HIP 34981,*  27 CMa,108.56338216558667,-26.352508045988618,-6.749,4.723,2.2694,0.4265,Be*,B4Ve_sh,16.3,3.6,4.65,
HIP 37826,* bet Gem,116.32895777437876,28.02619889009357,-626.55,-45.8,96.54,0.27,PM*,K0IIIb,3.391,0.0003,1.14,NAME Pollux
HIP 42624,* n Vel,130.30470417271,-47.31713042593999,-7.808,10.611,1.4107,0.0881,*,A5II,14.66,0.51,4.77,
HIP 55219,* nu. UMa,169.61973835928958,33.09430607022111,-26.139,27.892,7.9823,0.4825,*,K3-III:,-9.63,0.38,3.49,NAME Alula Borealis
HIP 61789,* l Cen,189.9688713973183,-39.987301756671386,-41.544,-26.757,9.738,0.2028,**,B8II/III,15.1,,4.64,
HIP 62012,* w Cen,190.64771378314288,-48.81311031623972,-124.02,-30.42,16.8384,0.1393,PM*,K0III,-11.09,0.12,4.66,
HIP 31681,* gam Gem,99.42796042942896,16.399280426663772,13.81,-54.96,29.84,2.23,SB*,A1.5IV+,-12.63,0.02,1.92,NAME Alhena
HIP 36377,* sig Pup,112.30763598742708,-43.30143539413861,-61.628,189.627,17.0234,0.5614,SB*,K5III,87.3,0.74,3.25,NAME Hadir
HIP 44824,* kap Pyx,137.01199942675,-25.85853788063,34.972,0.197,6.239,0.1081,*,K4III,-44.7,2.0,4.56,
HIP 46390,* alf Hya,141.89684459585948,-8.658599531745583,-15.23,34.37,18.09,0.18,*,K3IIIa,-4.561,0.0001,1.97,NAME Alphard
HIP 46651,* psi Vel,142.67499823420744,-40.46673934507773,-147.98,61.35,53.15,0.37,**,F3VFe-0.7,8.8,1.8,3.6,
HIP 35037,* ome CMa,108.70272505556083,-26.772667556726383,-11.617,8.109,3.561,0.1524,Be*,B2.5Ve,23.2,2.4,3.82,
HIP 52370,HD  92938,160.5588303015621,-64.46642611042111,-17.821,11.58,6.7516,0.0843,Be*,B3V,24.2,2.0,4.82,
HIP 53773,* i Vel,165.03860085978206,-42.22585844177584,23.077,3.942,16.2011,0.1139,*,A3V,-3.11,0.16,4.39,
HIP 32759,* kap CMa,102.46024630194668,-32.508478839148054,-8.957,4.464,4.83,0.1789,Be*,B1.5Ve,14.0,4.1,3.89,
HIP 33357,HD  51799,104.06662450585918,-48.72114336132056,1.103,8.16,2.7727,0.0997,*,M1III,22.1,0.8,4.95,
HIP 33971,*  19 Mon,105.728238554715,-4.239232114966389,-4.02,2.267,2.6167,0.1528,bC*,B2Vn(e),24.8,2.0,5.0,
HIP 35412,*  29 CMa,109.66824556404002,-24.55869951348,-2.865,3.678,0.8549,0.1277,SB*,O7Iafpvar,20.0,1.7,4.95,
HIP 36046,* iot Gem,111.43164850380958,27.79807970844639,-122.06,-85.133,24.0201,0.1873,PM*,G9IIIb,7.432,0.0009,3.79,
HIP 36284,* gam CMi,112.04080952897002,8.925524480059998,-62.112,11.141,3.134,0.1714,SB*,K3-IIIFe-0.5,46.8,0.3,4.3,
HIP 43105,* f Car,131.67728441808163,-56.76977625382028,-9.555,9.647,5.2893,0.1387,Be*,B3V(n),27.0,7.4,4.49,
HIP 45439,* l Vel,138.90295057607,-38.56994296101,-71.038,-10.227,14.1358,0.0573,PM*,K1III,1.62,0.14,4.94,
HIP 33152,* omi01 CMa,103.53313445883,-24.18421097264,-3.771,4.066,1.2869,0.1209,s*r,K2Iab,36.3,0.9,3.87,
HIP 35550,* del Gem,110.03072735754375,21.98230404962861,-27.722,-14.702,53.7692,0.2403,SB*,F2VkF0mF0,4.1,2.0,3.53,NAME Wasat
HIP 40096,HD  68601,122.85788739942956,-42.98727792237056,-5.429,4.469,0.7273,0.1093,*,A5Ib,19.2,0.8,4.75,
HIP 48356,* ups01 Hya,147.86947907884206,-14.846628713346949,31.037,-26.862,13.1263,0.3364,*,G7III,-14.34,0.04,4.11,
HIP 48615,HD  85951,148.71751874799,-19.00933885796,-45.386,-40.456,5.6789,0.2214,PM*,K5III,53.68,1.62,4.94,
HIP 34088,* zet Gem,106.02721349362083,20.570298465267225,-7.738,-0.943,3.0729,0.2177,cC*,G1Ib,9.5325,0.0552,3.79,NAME Mekbuda
HIP 34834,* I Pup,108.14010473493543,-46.75930460719945,-135.806,107.433,46.9031,0.1185,a2*,F3VFe-1.0,0.2,0.46,4.49,
HIP 35205,HD  56618,109.1458033862,-27.88117904547,-13.193,38.623,7.6228,0.1304,*,M2III,41.5,2.0,4.64,
HIP 42828,* alf Pyx,130.8980726264225,-33.18638327946639,-14.613,10.012,4.1089,0.2147,*,B1.5III,15.3,2.0,3.68,
HIP 51576,* p Car,158.0061045480125,-61.68533195288,-18.348,10.266,6.4438,0.3437,Be*,B4Vne,26.0,2.0,3.27,
HIP 52009,V* U Hya,159.38863730625002,-13.384542478611111,42.59,-37.72,4.8,0.23,C*,C-N5,-25.8,1.7,4.82,
HIP 57363,* lam Mus,176.40172787504667,-66.7287577037325,-95.242,34.663,23.7289,0.4679,PM*,A7V,12.28,0.77,3.65,
HIP 40259,*  20 Pup,123.33319648832,-15.78822467489,-12.796,-3.749,3.1741,0.0703,*,G4Ib-II,17.07,0.14,4.99,
HIP 47175,* M Vel,144.20641315882747,-49.35502549652584,-128.822,43.14,30.6319,0.0929,PM*,A7V,19.87,0.71,4.35,
HIP 59929,* eps Mus,184.39281518409328,-67.96073681176279,-230.607,-26.206,9.9915,0.1999,LP*,M4III,7.1,0.7,4.02,
HIP 36366,* rho Gem,112.27799528660326,31.784549252299783,159.09,193.29,55.41,0.24,PM*,F1V,-2.67,0.25,4.18,
HIP 37908,* g Gem,116.53103507765998,18.5099981036,-77.972,-51.68,10.5086,0.3769,SB*,K4III,83.13,0.08,4.87,
HIP 39757,* rho Pup,121.88603676458334,-24.30432442944445,-82.886,46.93,51.3999,0.2445,dS*,F5IIkF2IImF5II,45.8,0.6,2.81,NAME Tureis
HIP 42570,* b Vel,130.15654669942333,-46.64874010913445,-6.124,4.473,0.4312,0.1008,s*y,F0Ia,31.1,3.6,3.81,
HIP 43409,* gam Pyx,132.63301083315085,-27.70984159252084,-133.185,86.297,15.5142,0.1603,PM*,K2.5III,24.5,0.7,4.01,
HIP 45448,* k Vel,138.93783236075,-37.41314385659,13.859,-7.738,20.2065,0.0934,*,F3/5V,12.41,0.69,4.62,
HIP 46146,* kap Leo,141.16357779905084,26.182324291628607,-32.493,-47.421,16.3121,0.1713,**,K2IIIb,27.81,0.12,4.46,
HIP 47431,* iot Hya,144.96400613436165,-1.142810731513889,46.27,-62.544,12.9055,0.1751,PM*,K2.5III,24.19,0.36,3.91,
HIP 37279,* alf CMi,114.82549790798149,5.224987557059477,-714.59,-1036.8,284.56,1.26,SB*,F5IV-V+DQZ,-4.50528,0.020786,0.37,NAME Procyon
HIP 37279,* alf CMi,114.82549790798149,5.224987557059477,-714.59,-1036.8,284.56,1.26,SB*,F5IV-V+DQZ,-4.50528,0.020786,0.37,NAME Procyon A
HIP 38957,V* V Pup,119.56016067830998,-49.24491520556,-5.276,9.873,2.7207,0.1948,SB*,B1Vp+B2:,19.4,1.9,4.41,
HIP 50335,* zet Leo,154.17256318434792,23.417316988991107,21.161,-8.263,14.0377,0.2883,*,F0IIIa,-12.32,6.23,3.41,NAME Adhafera
